Site,CowTagID,LoggerID,Date_launched,Date_retrieved,Notes,date_launched,temp,date,time,logging,minTemp,maxTemp,meanTemp,rangeTemp,cvTemp
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.03562777,2021-08-06,04:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.04483013,2021-08-06,04:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.0440325,2021-08-06,04:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.04323486,2021-08-06,05:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.05243722,2021-08-06,05:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.03163959,2021-08-06,05:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.01084195,2021-08-06,06:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.01004431,2021-08-06,06:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.00924668,2021-08-06,06:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.00844904,2021-08-06,07:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.0276514,2021-08-06,07:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.03685377,2021-08-06,07:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.06605613,2021-08-06,08:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.12525849,2021-08-06,08:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.17446086,2021-08-06,08:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.25366322,2021-08-06,09:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.32286558,2021-08-06,09:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.39206795,2021-08-06,09:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.47127031,2021-08-06,10:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.48047267,2021-08-06,10:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.53967504,2021-08-06,10:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.6288774,2021-08-06,11:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.65807976,2021-08-06,11:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.76728213,2021-08-06,11:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.82648449,2021-08-06,12:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.81568685,2021-08-06,12:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.82488922,2021-08-06,12:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.83409158,2021-08-06,13:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.88329394,2021-08-06,13:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.88249631,2021-08-06,13:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.97169867,2021-08-06,14:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.96090103,2021-08-06,14:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.9801034,2021-08-06,14:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.97930576,2021-08-06,15:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,28.01850812,2021-08-06,15:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,28.00771049,2021-08-06,15:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,28.00691285,2021-08-06,16:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.93611521,2021-08-06,16:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.93531758,2021-08-06,16:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.87451994,2021-08-06,17:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.7437223,2021-08-06,17:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.71292467,2021-08-06,17:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.69212703,2021-08-06,18:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.57132939,2021-08-06,18:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.53053176,2021-08-06,18:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.46973412,2021-08-06,19:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.46893648,2021-08-06,19:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.42813885,2021-08-06,19:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.39734121,2021-08-06,20:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.36654357,2021-08-06,20:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.33574594,2021-08-06,20:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.3049483,2021-08-06,21:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.28415066,2021-08-06,21:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.25335303,2021-08-06,21:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.24255539,2021-08-06,22:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.19175775,2021-08-06,22:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.18096012,2021-08-06,22:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.14016248,2021-08-06,23:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.11936484,2021-08-06,23:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.08856721,2021-08-06,23:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.07776957,2021-08-07,00:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.06697194,2021-08-07,00:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.0461743,2021-08-07,00:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.02537666,2021-08-07,01:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.02457903,2021-08-07,01:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.01378139,2021-08-07,01:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.01298375,2021-08-07,02:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.04218612,2021-08-07,02:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.04138848,2021-08-07,02:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.04059084,2021-08-07,03:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.03979321,2021-08-07,03:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.03899557,2021-08-07,03:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.03819793,2021-08-07,04:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.0174003,2021-08-07,04:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.01660266,2021-08-07,04:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.00580502,2021-08-07,05:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.00500739,2021-08-07,05:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,26.98420975,2021-08-07,05:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,26.97341211,2021-08-07,06:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,26.97261448,2021-08-07,06:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,26.95181684,2021-08-07,06:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,26.9910192,2021-08-07,07:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.01022157,2021-08-07,07:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.04942393,2021-08-07,07:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.09862629,2021-08-07,08:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.14782866,2021-08-07,08:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.21703102,2021-08-07,08:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.30623338,2021-08-07,09:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.33543575,2021-08-07,09:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.46463811,2021-08-07,09:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.46384047,2021-08-07,10:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.53304284,2021-08-07,10:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.6422452,2021-08-07,10:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.69144756,2021-08-07,11:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.69064993,2021-08-07,11:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.74985229,2021-08-07,11:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.84905465,2021-08-07,12:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.88825702,2021-08-07,12:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.92745938,2021-08-07,12:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.95666174,2021-08-07,13:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.96586411,2021-08-07,13:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.99506647,2021-08-07,13:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,28.04426883,2021-08-07,14:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,28.0734712,2021-08-07,14:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,28.03267356,2021-08-07,14:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.99187592,2021-08-07,15:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.97107829,2021-08-07,15:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.95028065,2021-08-07,15:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.91948301,2021-08-07,16:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.89868538,2021-08-07,16:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.85788774,2021-08-07,16:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.7970901,2021-08-07,17:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.73629247,2021-08-07,17:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.70549483,2021-08-07,17:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.65469719,2021-08-07,18:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.61389956,2021-08-07,18:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.57310192,2021-08-07,18:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.52230428,2021-08-07,19:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.47150665,2021-08-07,19:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.44070901,2021-08-07,19:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.39991137,2021-08-07,20:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.38911374,2021-08-07,20:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.4183161,2021-08-07,20:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.45751846,2021-08-07,21:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.47672083,2021-08-07,21:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.45592319,2021-08-07,21:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.43512555,2021-08-07,22:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.40432792,2021-08-07,22:20:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.35353028,2021-08-07,22:40:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
Varari,V5,355,2021-08-03T18:00:00Z,2021-08-11T16:00:00Z,NA,2021-08-03,27.34273264,2021-08-07,23:00:00,1,26.39129985,28.51274742,27.25726585033392,2.121447570000001,0.01611149050017104
